Site_Seq,Site,Seq,Date,month,Order,Family,Lowest_ID,mass_mg
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Coleoptera,Elmidae,Elmidae,0.40046303530199184
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Coleoptera,Elmidae,Elmidae,0.04696381156824636
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.4790204197707575
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Coleoptera,Staphylinidae,Staphylinidae,0.26539548186104844
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.4790204197707575
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.19159659273902857
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.19159659273902857
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.08556760017576034
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.04
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.002900613246745249
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.002900613246745249
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Collembola,Isotomidae,Isotomidae,0.028437816951595116
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Hemiptera,Hebridae,Hebridae,0.00809697458855839
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Coleoptera,Psephenidae,Psephenidae,0.32945962041376065
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Psocodea,NA,Psocodea,0.01304624684927866
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Hemiptera,Delphacidae,Delphacidae,0.0108
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Apataniidae,Apataniidae,0.5112716501584065
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Apataniidae,Apataniidae,0.5112716501584065
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Hydropsychidae,Hydropsychidae,0.03496001408979581
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Hydropsychidae,Hydropsychidae,0.510439252926408
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Apataniidae,Apataniidae,0.03792276783558248
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Apataniidae,Apataniidae,0.03792276783558248
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Limnephilidae,Limnephilidae,0.10033596488067949
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Lepidostomatidae,Lepidostomatidae,0.03748382980567549
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Lepidostomatidae,Lepidostomatidae,0.03748382980567549
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Coleoptera,Elmidae,Elmidae,0.7272104378197402
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.040947131741137045
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.040947131741137045
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.12793331573876196
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.12793331573876196
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.03156656763300605
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.03156656763300605
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.03156656763300605
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.03156656763300605
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.01867378232738367
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.01867378232738367
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.024557972568219066
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.024557972568219066
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.006780173021850251
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.006780173021850251
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.05465653473361006
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Hemiptera,Gerridae,Gerridae,0.08210532174356369
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Plecoptera,Perlidae,Perlidae,0.0099
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Lepidostomatidae,Lepidostomatidae,0.023125590792397545
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Lepidostomatidae,Lepidostomatidae,0.023125590792397545
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.08693984812802448
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Simuliidae,Simuliidae,0.08693984812802448
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Ephemeroptera,Baetidae,Baetidae,0.0053
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Ephemeroptera,Baetidae,Baetidae,0.03888097143187806
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Ephemeroptera,Leptophlebiidae,Leptophlebiidae,NA
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Ephemeroptera,NA,Ephemeroptera,NA
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.12147223057773171
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.12147223057773171
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.19574664506970108
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.19574664506970108
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.037778960009883046
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.037778960009883046
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Coleoptera,Elmidae,Elmidae,0.054437362732178154
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Coleoptera,Elmidae,Elmidae,1.5541694520256601
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Coleoptera,Curculionidae,Curculionidae,1.1767889814926142
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Plecoptera,Chloroperlidae,Chloroperlidae,0.02758393485532095
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Hydroptilidae,Hydroptilidae,0.11990108462670497
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Limnephilidae,Limnephilidae,0.23329312784310818
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Leptoceridae,Leptoceridae,0.0034
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Leptoceridae,Leptoceridae,0.0034
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Leptoceridae,Leptoceridae,0.012505009935676093
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Trichoptera,Leptoceridae,Leptoceridae,0.004617769189914178
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Coleoptera,Curculionidae,Curculionidae,2.1210017541496335
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Coleoptera,Latridiidae,Latridiidae,0.24933266549135996
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Plecoptera,Chloroperlidae,Chloroperlidae,0.008426884297227755
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.01980074394979855
LAG2-SEQ1,LAG2,SEQ1,2021-06-01,Jun,Diptera,Chironomidae,Chironomidae,0.01980074394979855
OL-SEQ3,OL,SEQ3,2021-07-25,Jul,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-07-25,Jul,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ3,OL,SEQ3,2021-07-25,Jul,Diptera,Chironomidae,Chironomidae,0.01980074394979855
OL-SEQ3,OL,SEQ3,2021-07-25,Jul,Diptera,Chironomidae,Chironomidae,0.01980074394979855
OL-SEQ3,OL,SEQ3,2021-07-25,Jul,Coleoptera,Elmidae,Elmidae,0.054437362732178154
OL-SEQ3,OL,SEQ3,2021-07-25,Jul,Collembola,Sminthuridae,Sminthuridae,9.198251939154519e-4
SG-SEQ1,SG,SEQ1,2021-07-24,Jul,Hemiptera,Veliidae,Veliidae,0.050280534980873134
SG-SEQ1,SG,SEQ1,2021-07-24,Jul,Hemiptera,Veliidae,Veliidae,0.015331207553317277
SG-SEQ1,SG,SEQ1,2021-07-24,Jul,Coleoptera,Dytiscidae,Dytiscidae,0.010161163487603438
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.4155841743585406
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.4155841743585406
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.2413608126611586
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.2413608126611586
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.12147223057773171
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.12147223057773171
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.19574664506970108
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.19574664506970108
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.15588404386328683
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.15588404386328683
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.047763767666121414
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.047763767666121414
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Coleoptera,Elmidae,Elmidae,0.40046303530199184
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Trichoptera,Limnephilidae,Limnephilidae,3.428151380921477
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.006780173021850251
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.006780173021850251
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.021481504146188393
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.021481504146188393
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.12996686091128704
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.12996686091128704
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.25446536462920843
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Simuliidae,Simuliidae,0.25446536462920843
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Hemiptera,Veliidae,Veliidae,0.005
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Hemiptera,Veliidae,Veliidae,0.005
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.06774285601675957
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.02663698542815084
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.02663698542815084
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.031907944553442515
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.005201197319438261
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.005201197319438261
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.5656205142364232
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.5656205142364232
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.008381478802054722
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Chironomidae,Chironomidae,0.008381478802054722
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Coleoptera,Hydraenidae,Hydraenidae,0.24933266549135996
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Hemiptera,Aphididae,Aphididae,0.193991983044955
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Dixidae,Dixidae,0.18028012731838602
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Dixidae,Dixidae,0.18028012731838602
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Dixidae,Dixidae,0.4790204197707575
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Diptera,Dolichopodidae,Dolichopodidae,0.04961436756686046
OL-SEQ1,OL,SEQ1,2021-06-02,Jun,Plecoptera,Nemouridae,Nemouridae,2.7067910593192215
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.008381478802054722
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.008381478802054722
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.004341997554081457
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.004341997554081457
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.011042515149646263
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.0921997309334166
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Chironomidae,Chironomidae,0.0921997309334166
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.44059890204263613
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.44059890204263613
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.08693984812802448
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.08693984812802448
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.18529038113432206
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.18529038113432206
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.25446536462920843
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.25446536462920843
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.12996686091128704
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.12996686091128704
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.08693984812802448
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.08693984812802448
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.05465653473361006
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.03156656763300605
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ2,OL,SEQ2,2021-05-05,May,Diptera,Simuliidae,Simuliidae,0.01612246016656807
OL-SEQ2,OL,SEQ2,2021-05-05,May,Coleoptera,Elmidae,Elmidae,0.761318463115972
OL-SEQ2,OL,SEQ2,2021-05-05,May,Coleoptera,Elmidae,Elmidae,0.40046303530199184
OL-SEQ2,OL,SEQ2,2021-05-05,May,Coleoptera,Elmidae,Elmidae,0.1749298050202334
OL-SEQ2,OL,SEQ2,2021-05-05,May,Coleoptera,Elmidae,Elmidae,0.40046303530199184
OL-SEQ2,OL,SEQ2,2021-05-05,May,Coleoptera,Elmidae,Elmidae,0.40046303530199184
OL-SEQ2,OL,SEQ2,2021-05-05,May,Coleoptera,Elmidae,Elmidae,0.1749298050202334
